CustomerID,Gender,Location,Tenure_Months,Transaction_ID,Transaction_Date,Product_SKU,Product_Description,Product_Category,Quantity,Avg_Price,Delivery_Charges,Coupon_Status,GST,Offline_Spend,Online_Spend,Month,Coupon_Code,Discount_pct
17555,F,Chicago,27,35103,09-08-2019,GGOEGALJ057914,Google Women's Short Sleeve Performance Tee Charcoal,Apparel,2,22,6.5,Clicked,0.18,3000,2285.79,8,SALE20,20
17555,F,Chicago,27,35108,09-08-2019,GGOEGAEB027816,Google Women's Short Sleeve Hero Tee Black,Apparel,1,13.59,6,Used,0.18,3000,2285.79,8,SALE20,20
12651,M,New York,44,35108,09-08-2019,GGOEGAEQ027916,Google Women's Short Sleeve Hero Tee White,Apparel,2,13.59,6,Used,0.18,3000,2285.79,8,SALE20,20
12651,M,New York,44,35109,09-08-2019,GGOEGAPC058814,Google Women's Shell Jacket Blue/Black,Apparel,1,22.8,6,Not Used,0.18,3000,2285.79,8,SALE20,20
12651,M,New York,44,35111,09-08-2019,GGOEYAFB073113,YouTube Men's Fleece Hoodie Black,Apparel,1,31.35,6,Clicked,0.18,3000,2285.79,8,SALE20,20
16735,M,New Jersey,42,35135,09-08-2019,GGOEGAAB010516,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1,13.59,6,Not Used,0.18,3000,2285.79,8,SALE20,20
16735,M,New Jersey,42,35135,09-08-2019,GGOEGAAL010616,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1,13.59,6,Not Used,0.18,3000,2285.79,8,SALE20,20
16735,M,New Jersey,42,35137,09-08-2019,GGOEGAAL010616,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1,13.59,6,Not Used,0.18,3000,2285.79,8,SALE20,20
16735,M,New Jersey,42,35137,09-08-2019,GGOEGAAQ010416,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1,13.59,6,Not Used,0.18,3000,2285.79,8,SALE20,20
16735,M,New Jersey,42,35140,09-08-2019,GGOEGAAJ032813,Google Men's Long & Lean Tee Charcoal,Apparel,1,4.8,6,Used,0.18,3000,2285.79,8,SALE20,20
16735,M,New Jersey,42,35140,09-08-2019,GGOEGAAJ032814,Google Men's Long & Lean Tee Charcoal,Apparel,1,4.8,6,Clicked,0.18,3000,2285.79,8,SALE20,20
16735,M,New Jersey,42,35140,09-08-2019,GGOEGAAJ080613,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1,15.99,6,Used,0.18,3000,2285.79,8,SALE20,20
16735,M,New Jersey,42,35140,09-08-2019,GGOEGALL074615,Google Women's Short Sleeve Badge Tee Navy,Apparel,1,6.8,6,Clicked,0.18,3000,2285.79,8,SALE20,20
16735,M,New Jersey,42,35142,09-08-2019,GGOEGAAQ010416,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,2,16.99,6,Used,0.18,3000,2285.79,8,SALE20,20
16735,M,New Jersey,42,35147,09-08-2019,GGOEGAFB035813,Google Men's  Zip Hoodie,Apparel,1,55.99,6,Clicked,0.18,3000,2285.79,8,SALE20,20
16735,M,New Jersey,42,35148,09-08-2019,GGOEYAAB031813,YouTube Men's Short Sleeve Hero Tee Black,Apparel,2,16.99,6,Clicked,0.18,3000,2285.79,8,SALE20,20
16735,M,New Jersey,42,35148,09-08-2019,GGOEYHPB072210,YouTube Twill Cap,Apparel,4,10.99,6,Not Used,0.18,3000,2285.79,8,SALE20,20
16735,M,New Jersey,42,35152,09-08-2019,GGOEGAXQ067128,Google Toddler Short Sleeve Tee White,Apparel,1,13.59,6,Clicked,0.18,3000,2285.79,8,SALE20,20
15485,M,New York,25,34865,07-08-2019,GGOEAAAP081216,Android Men's Take Charge Short Sleeve Tee Purple,Apparel,1,9.99,6,Clicked,0.18,3000,1946.56,8,SALE20,20
15485,M,New York,25,34865,07-08-2019,GGOEAAEJ035715,Android Men's Vintage Tank,Apparel,1,10.5,6,Clicked,0.18,3000,1946.56,8,SALE20,20
15485,M,New York,25,34865,07-08-2019,GGOEAHPB076114,Android Stretch Fit Hat,Apparel,1,15.39,6,Clicked,0.18,3000,1946.56,8,SALE20,20
15485,M,New York,25,34865,07-08-2019,GGOEGAAB033815,Google Men's Vintage Badge Tee Black,Apparel,2,9.49,6,Clicked,0.18,3000,1946.56,8,SALE20,20
15485,M,New York,25,34865,07-08-2019,GGOEGAAJ057016,Google Men's Short Sleeve Performance Badge Tee Charcoal,Apparel,1,16.5,6,Clicked,0.18,3000,1946.56,8,SALE20,20
15485,M,New York,25,34865,07-08-2019,GGOEGALB034113,Google Women's Vintage Hero Tee Black,Apparel,1,5.7,6,Not Used,0.18,3000,1946.56,8,SALE20,20
17243,M,Chicago,9,34870,07-08-2019,GGOEGALB034113,Google Women's Vintage Hero Tee Black,Apparel,1,4.56,6.5,Used,0.18,3000,1946.56,8,SALE20,20
17243,M,Chicago,9,34871,07-08-2019,GGOEAHPB076113,Android Stretch Fit Hat,Apparel,1,12.31,6,Used,0.18,3000,1946.56,8,SALE20,20
17243,M,Chicago,9,34871,07-08-2019,GGOEYAYR068624,YouTube Youth Short Sleeve Tee Red,Apparel,1,15.19,6,Clicked,0.18,3000,1946.56,8,SALE20,20
17796,F,Washington DC,5,34934,07-08-2019,GGOEGAAJ032814,Google Men's Long & Lean Tee Charcoal,Apparel,1,6,6,Clicked,0.18,3000,1946.56,8,SALE20,20
17796,F,Washington DC,5,34934,07-08-2019,GGOEGALB036514,Google Women's Scoop Neck Tee Black,Apparel,1,6,6,Clicked,0.18,3000,1946.56,8,SALE20,20
17796,F,Washington DC,5,34935,07-08-2019,GGOEGAAJ059114,Google Men's Short Sleeve Performance Badge Tee Pewter,Apparel,1,11,6,Used,0.18,3000,1946.56,8,SALE20,20
17796,F,Washington DC,5,34935,07-08-2019,GGOEGALQ036613,Google Women's Scoop Neck Tee White,Apparel,1,6,6,Not Used,0.18,3000,1946.56,8,SALE20,20
17796,F,Washington DC,5,34935,07-08-2019,GGOEGAXJ065555,Google Toddler Short Sleeve T-shirt Grey,Apparel,1,11.89,6,Clicked,0.18,3000,1946.56,8,SALE20,20
17796,F,Washington DC,5,34935,07-08-2019,GGOEGAYQ069025,Google Youth Short Sleeve Tee White,Apparel,1,18.99,6,Not Used,0.18,3000,1946.56,8,SALE20,20
17796,F,Washington DC,5,34935,07-08-2019,GGOEGAYR068225,Google Youth Short Sleeve Tee Red,Apparel,1,18.99,6,Not Used,0.18,3000,1946.56,8,SALE20,20
17796,F,Washington DC,5,34935,07-08-2019,GGOEYAXR066130,You Tube Toddler Short Sleeve Tee Red,Apparel,1,16.99,6,Clicked,0.18,3000,1946.56,8,SALE20,20
17796,F,Washington DC,5,34937,07-08-2019,GGOEGAAB033815,Google Men's Vintage Badge Tee Black,Apparel,1,9.49,6,Used,0.18,3000,1946.56,8,SALE20,20
17796,F,Washington DC,5,34937,07-08-2019,GGOEYAAB031814,YouTube Men's Short Sleeve Hero Tee Black,Apparel,1,16.99,6,Clicked,0.18,3000,1946.56,8,SALE20,20
17796,F,Washington DC,5,34943,07-08-2019,GGOEGAAB033815,Google Men's Vintage Badge Tee Black,Apparel,1,9.49,6,Used,0.18,3000,1946.56,8,SALE20,20
17796,F,Washington DC,5,34943,07-08-2019,GGOEYAAB031815,YouTube Men's Short Sleeve Hero Tee Black,Apparel,1,16.99,6,Clicked,0.18,3000,1946.56,8,SALE20,20
17796,F,Washington DC,5,34949,07-08-2019,GGOEGAAB033814,Google Men's Vintage Badge Tee Black,Apparel,1,7.6,12.99,Not Used,0.18,3000,1946.56,8,SALE20,20
17796,F,Washington DC,5,34949,07-08-2019,GGOEGAAQ010413,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,2,13.59,12.99,Not Used,0.18,3000,1946.56,8,SALE20,20
17796,F,Washington DC,5,34949,07-08-2019,GGOEGAEC033116,Google Men's Long Sleeve Raglan Ocean Blue,Apparel,1,13.99,12.99,Clicked,0.18,3000,1946.56,8,SALE20,20
17796,F,Washington DC,5,34949,07-08-2019,GGOEGAEJ030816,Google Women's Long Sleeve Blended Cardigan Charcoal,Apparel,1,16.79,12.99,Used,0.18,3000,1946.56,8,SALE20,20
17796,F,Washington DC,5,34949,07-08-2019,GGOEGAEJ031315,Google Tri-blend Hoodie Grey,Apparel,1,31.99,12.99,Used,0.18,3000,1946.56,8,SALE20,20
17796,F,Washington DC,5,34949,07-08-2019,GGOEGAEJ035314,Google Vintage Henley Grey/Black,Apparel,1,16.79,12.99,Not Used,0.18,3000,1946.56,8,SALE20,20
17796,F,Washington DC,5,34949,07-08-2019,GGOEYAEA035114,YouTube Men's Vintage Henley,Apparel,1,12,12.99,Used,0.18,3000,1946.56,8,SALE20,20
17796,F,Washington DC,5,34950,07-08-2019,GGOEGAAB010515,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1,13.59,6,Clicked,0.18,3000,1946.56,8,SALE20,20
14867,F,Chicago,50,34859,07-08-2019,GGOEYAFB073116,YouTube Men's Fleece Hoodie Black,Apparel,1,31.35,6,Used,0.18,3000,1946.56,8,SALE20,20
14867,F,Chicago,50,34861,07-08-2019,GGOEGAAJ057013,Google Men's Short Sleeve Performance Badge Tee Charcoal,Apparel,1,13.2,6,Used,0.18,3000,1946.56,8,SALE20,20
14867,F,Chicago,50,34861,07-08-2019,GGOEGAAJ059113,Google Men's Short Sleeve Performance Badge Tee Pewter,Apparel,1,8.8,6,Used,0.18,3000,1946.56,8,SALE20,20
14867,F,Chicago,50,34864,07-08-2019,GGOEGAAB058913,Google Men's Short Sleeve Performance Badge Tee Black,Apparel,1,15.39,6,Used,0.18,3000,1946.56,8,SALE20,20
14867,F,Chicago,50,34864,07-08-2019,GGOEGAAB058914,Google Men's Short Sleeve Performance Badge Tee Black,Apparel,1,15.39,6,Clicked,0.18,3000,1946.56,8,SALE20,20
16923,F,New York,23,34872,07-08-2019,GGOEYHPB072210,YouTube Twill Cap,Apparel,10,8.79,26.2,Used,0.18,3000,1946.56,8,SALE20,20
13668,F,Chicago,15,34915,07-08-2019,GGOEGAAJ032815,Google Men's Long & Lean Tee Charcoal,Apparel,1,6,12.99,Not Used,0.18,3000,1946.56,8,SALE20,20
13668,F,Chicago,15,34920,07-08-2019,GGOEGAAR010713,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,1,16.99,6,Not Used,0.18,3000,1946.56,8,SALE20,20
13668,F,Chicago,15,34922,07-08-2019,GGOEGAAJ032714,Google Men's Skater Tee Grey,Apparel,1,8,6,Clicked,0.18,3000,1946.56,8,SALE20,20
13668,F,Chicago,15,34922,07-08-2019,GGOEGAAJ032814,Google Men's Long & Lean Tee Charcoal,Apparel,3,4.8,6,Not Used,0.18,3000,1946.56,8,SALE20,20
13668,F,Chicago,15,34922,07-08-2019,GGOEGAEJ028014,Google Women's Short Sleeve Hero Tee Grey,Apparel,1,4.08,6,Clicked,0.18,3000,1946.56,8,SALE20,20
13668,F,Chicago,15,34922,07-08-2019,GGOEGAEJ028114,Google Women's Short Sleeve Badge Tee Grey,Apparel,1,4.08,6,Clicked,0.18,3000,1946.56,8,SALE20,20
13668,F,Chicago,15,34922,07-08-2019,GGOEGALB034114,Google Women's Vintage Hero Tee Black,Apparel,1,4.56,6,Used,0.18,3000,1946.56,8,SALE20,20
13668,F,Chicago,15,34922,07-08-2019,GGOEYAAJ033014,YouTube Men's Long & Lean Tee Charcoal,Apparel,1,8,6,Clicked,0.18,3000,1946.56,8,SALE20,20
13668,F,Chicago,15,34925,07-08-2019,GGOEAAAP081213,Android Men's Take Charge Short Sleeve Tee Purple,Apparel,1,8,6,Clicked,0.18,3000,1946.56,8,SALE20,20
13593,M,California,28,34847,07-08-2019,GGOEGAAB033814,Google Men's Vintage Badge Tee Black,Apparel,1,9.49,6,Not Used,0.18,3000,1946.56,8,SALE20,20
13593,M,California,28,34848,07-08-2019,GGOEGADJ056814,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1,55,6,Clicked,0.18,3000,1946.56,8,SALE20,20
13593,M,California,28,34853,07-08-2019,GGOEYAAJ032513,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,1,15.19,20.33,Used,0.18,3000,1946.56,8,SALE20,20
13593,M,California,28,34853,07-08-2019,GGOEYAAJ032515,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,3,15.19,20.33,Not Used,0.18,3000,1946.56,8,SALE20,20
13593,M,California,28,34853,07-08-2019,GGOEYAAJ032517,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,2,15.19,20.33,Clicked,0.18,3000,1946.56,8,SALE20,20
13593,M,California,28,34854,07-08-2019,GGOEAAAJ032916,Android Men's Long & Lean Badge Tee Charcoal,Apparel,1,4.8,6,Clicked,0.18,3000,1946.56,8,SALE20,20
13593,M,California,28,34854,07-08-2019,GGOEGAAJ032715,Google Men's Skater Tee Grey,Apparel,1,8,6,Used,0.18,3000,1946.56,8,SALE20,20
13593,M,California,28,34854,07-08-2019,GGOEGAAJ032815,Google Men's Long & Lean Tee Charcoal,Apparel,1,4.8,6,Clicked,0.18,3000,1946.56,8,SALE20,20
13593,M,California,28,34854,07-08-2019,GGOEGAEJ028113,Google Women's Short Sleeve Badge Tee Grey,Apparel,1,4.08,6,Used,0.18,3000,1946.56,8,SALE20,20
13593,M,California,28,34854,07-08-2019,GGOEYAEA035115,YouTube Men's Vintage Henley,Apparel,1,12,6,Used,0.18,3000,1946.56,8,SALE20,20
13162,F,New York,14,34879,07-08-2019,GGOEGALQ036614,Google Women's Scoop Neck Tee White,Apparel,1,4.8,6,Used,0.18,3000,1946.56,8,SALE20,20
13162,F,New York,14,34879,07-08-2019,GGOEYAEJ029014,YouTube Women's Short Sleeve Hero Tee Charcoal,Apparel,1,15.19,6,Used,0.18,3000,1946.56,8,SALE20,20
13162,F,New York,14,34881,07-08-2019,GGOEGAAJ057016,Google Men's Short Sleeve Performance Badge Tee Charcoal,Apparel,1,13.2,6,Used,0.18,3000,1946.56,8,SALE20,20
13162,F,New York,14,34882,07-08-2019,GGOEGAAB033814,Google Men's Vintage Badge Tee Black,Apparel,2,9.49,6,Used,0.18,3000,1946.56,8,SALE20,20
13162,F,New York,14,34883,07-08-2019,GGOEGAEJ028014,Google Women's Short Sleeve Hero Tee Grey,Apparel,1,4.08,6,Used,0.18,3000,1946.56,8,SALE20,20
13162,F,New York,14,34883,07-08-2019,GGOEGALQ036614,Google Women's Scoop Neck Tee White,Apparel,1,4.8,6,Used,0.18,3000,1946.56,8,SALE20,20
13162,F,New York,14,34885,07-08-2019,GGOEAHPJ074410,Android Twill Cap,Apparel,1,8.79,6,Clicked,0.18,3000,1946.56,8,SALE20,20
13162,F,New York,14,34889,07-08-2019,GGOEGALJ073314,Google Women's Short Sleeve Hero Tee Heather,Apparel,1,15.19,6,Clicked,0.18,3000,1946.56,8,SALE20,20
13162,F,New York,14,34891,07-08-2019,GGOEGAAQ010414,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1,13.59,6,Clicked,0.18,3000,1946.56,8,SALE20,20
13162,F,New York,14,34894,07-08-2019,GGOEGALB036513,Google Women's Scoop Neck Tee Black,Apparel,1,4.8,6,Clicked,0.18,3000,1946.56,8,SALE20,20
13162,F,New York,14,34894,07-08-2019,GGOEGALQ036613,Google Women's Scoop Neck Tee White,Apparel,1,4.8,6,Clicked,0.18,3000,1946.56,8,SALE20,20
13183,F,New York,42,34905,07-08-2019,GGOEYAFB073115,YouTube Men's Fleece Hoodie Black,Apparel,1,31.35,19.99,Used,0.18,3000,1946.56,8,SALE20,20
13183,F,New York,42,34906,07-08-2019,GGOEGAPB058212,Google Women's Lightweight Microfleece Jacket,Apparel,1,41.99,6,Clicked,0.18,3000,1946.56,8,SALE20,20
13183,F,New York,42,34906,07-08-2019,GGOEGAPJ058012,Google Women's 1/4 Zip Jacket Charcoal,Apparel,1,44,6,Clicked,0.18,3000,1946.56,8,SALE20,20
13183,F,New York,42,34909,07-08-2019,GGOEYAXR066155,You Tube Toddler Short Sleeve Tee Red,Apparel,1,13.59,6,Clicked,0.18,3000,1946.56,8,SALE20,20
17095,M,California,35,34925,07-08-2019,GGOEAAAP081214,Android Men's Take Charge Short Sleeve Tee Purple,Apparel,1,8,6,Used,0.18,3000,1946.56,8,SALE20,20
17095,M,California,35,34925,07-08-2019,GGOEGAAJ059114,Google Men's Short Sleeve Performance Badge Tee Pewter,Apparel,1,8.8,6,Used,0.18,3000,1946.56,8,SALE20,20
17095,M,California,35,34927,07-08-2019,GGOEGAEQ027913,Google Women's Short Sleeve Hero Tee White,Apparel,1,13.59,6,Used,0.18,3000,1946.56,8,SALE20,20
14733,M,New York,30,36147,21-08-2019,GGOEGAAJ032714,Google Men's Skater Tee Grey,Apparel,1,9.99,6,Not Used,0.18,2500,1528.1,8,SALE20,20
14733,M,New York,30,36149,21-08-2019,GGOEGAAC035014,Google Men's Bayside Graphic Tee,Apparel,1,15.99,6,Clicked,0.18,2500,1528.1,8,SALE20,20
14733,M,New York,30,36149,21-08-2019,GGOEGAAJ080616,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1,15.99,6,Clicked,0.18,2500,1528.1,8,SALE20,20
14733,M,New York,30,36149,21-08-2019,GGOEGAWC061948,Google Infant Short Sleeve Tee Royal Blue,Apparel,1,13.59,6,Clicked,0.18,2500,1528.1,8,SALE20,20
14733,M,New York,30,36149,21-08-2019,GGOEGAWR061048,Google Onesie Red/Graphite,Apparel,1,19.19,6,Used,0.18,2500,1528.1,8,SALE20,20
14733,M,New York,30,36151,21-08-2019,GGOEAAAP081214,Android Men's Take Charge Short Sleeve Tee Purple,Apparel,1,9.99,6,Clicked,0.18,2500,1528.1,8,SALE20,20
14733,M,New York,30,36151,21-08-2019,GGOEAAAP081217,Android Men's Take Charge Short Sleeve Tee Purple,Apparel,1,9.99,6,Clicked,0.18,2500,1528.1,8,SALE20,20
14733,M,New York,30,36152,21-08-2019,GGOEGALP034313,Google Women's Vintage Hero Tee Lavender,Apparel,2,7.6,6,Clicked,0.18,2500,1528.1,8,SALE20,20
14733,M,New York,30,36155,21-08-2019,GGOEGAAB010516,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1,13.59,6,Clicked,0.18,2500,1528.1,8,SALE20,20
14733,M,New York,30,36155,21-08-2019,GGOEGAAL010615,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1,13.59,6,Clicked,0.18,2500,1528.1,8,SALE20,20
14733,M,New York,30,36155,21-08-2019,GGOEGAAL010617,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1,13.59,6,Not Used,0.18,2500,1528.1,8,SALE20,20
14733,M,New York,30,36155,21-08-2019,GGOEGALB036516,Google Women's Scoop Neck Tee Black,Apparel,1,4.8,6,Not Used,0.18,2500,1528.1,8,SALE20,20
14733,M,New York,30,36155,21-08-2019,GGOEGALJ034414,Google Women's Vintage Hero Tee Platinum,Apparel,1,4.56,6,Used,0.18,2500,1528.1,8,SALE20,20
14733,M,New York,30,36162,21-08-2019,GGOEGALB034117,Google Women's Vintage Hero Tee Black,Apparel,1,5.7,6,Used,0.18,2500,1528.1,8,SALE20,20
14733,M,New York,30,36162,21-08-2019,GGOEGALP036317,Google Women's Long Sleeve Tee Lavender,Apparel,1,12,6,Used,0.18,2500,1528.1,8,SALE20,20
17569,F,California,41,36133,21-08-2019,GGOEGALB034114,Google Women's Vintage Hero Tee Black,Apparel,1,4.56,6,Not Used,0.18,2500,1528.1,8,SALE20,20
17569,F,California,41,36133,21-08-2019,GGOEGALB036513,Google Women's Scoop Neck Tee Black,Apparel,1,4.8,6,Clicked,0.18,2500,1528.1,8,SALE20,20
17569,F,California,41,36133,21-08-2019,GGOEGALJ036413,Google Women's Tee Grey,Apparel,1,9.6,6,Not Used,0.18,2500,1528.1,8,SALE20,20
17569,F,California,41,36134,21-08-2019,GGOEAAAJ031915,Android Men's Short Sleeve Hero Tee Heather,Apparel,1,5.7,6,Clicked,0.18,2500,1528.1,8,SALE20,20
17569,F,California,41,36135,21-08-2019,GGOEAAAJ031914,Android Men's Short Sleeve Hero Tee Heather,Apparel,1,4.56,6,Used,0.18,2500,1528.1,8,SALE20,20
17569,F,California,41,36135,21-08-2019,GGOEGAXR065130,Google Toddler Short Sleeve Tee Red,Apparel,1,13.59,6,Clicked,0.18,2500,1528.1,8,SALE20,20
17569,F,California,41,36140,21-08-2019,GGOEGHPB071610,Google Twill Cap,Apparel,1,8.79,6,Not Used,0.18,2500,1528.1,8,SALE20,20
13784,M,New York,30,36140,21-08-2019,GGOEYHPB072210,YouTube Twill Cap,Apparel,1,8.79,6,Used,0.18,2500,1528.1,8,SALE20,20
13784,M,New York,30,36141,21-08-2019,GGOEGAYQ069024,Google Youth Short Sleeve Tee White,Apparel,1,15.19,6,Used,0.18,2500,1528.1,8,SALE20,20
13784,M,New York,30,36141,21-08-2019,GGOEGAYQ069026,Google Youth Short Sleeve Tee White,Apparel,1,15.19,6,Clicked,0.18,2500,1528.1,8,SALE20,20
12724,M,California,19,36155,21-08-2019,GGOEYAAJ033014,YouTube Men's Long & Lean Tee Charcoal,Apparel,1,8,6,Used,0.18,2500,1528.1,8,SALE20,20
12724,M,California,19,36158,21-08-2019,GGOEAAAB081015,Android Men's Outerstellar Short Sleeve Tee Black,Apparel,1,15.99,6,Clicked,0.18,2500,1528.1,8,SALE20,20
12724,M,California,19,36162,21-08-2019,GGOEAAAJ032913,Android Men's Long & Lean Badge Tee Charcoal,Apparel,1,6,6,Used,0.18,2500,1528.1,8,SALE20,20
12724,M,California,19,36162,21-08-2019,GGOEGAAH034017,Google Men's Vintage Badge Tee Sage,Apparel,1,5.7,6,Clicked,0.18,2500,1528.1,8,SALE20,20
13862,M,California,32,36174,21-08-2019,GGOEAAWT061748,Android Onesie Gold,Apparel,1,19.19,6,Clicked,0.18,2500,1528.1,8,SALE20,20
13862,M,California,32,36174,21-08-2019,GGOEGAWC061948,Google Infant Short Sleeve Tee Royal Blue,Apparel,1,13.59,6,Clicked,0.18,2500,1528.1,8,SALE20,20
13862,M,California,32,36176,21-08-2019,GGOEGALB036513,Google Women's Scoop Neck Tee Black,Apparel,1,6,6,Used,0.18,2500,1528.1,8,SALE20,20
13862,M,California,32,36176,21-08-2019,GGOEGALQ036613,Google Women's Scoop Neck Tee White,Apparel,1,6,6,Clicked,0.18,2500,1528.1,8,SALE20,20
13862,M,California,32,36179,21-08-2019,GGOEGAAQ010415,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1,16.99,6,Not Used,0.18,2500,1528.1,8,SALE20,20
16791,F,Chicago,7,36192,21-08-2019,GGOEGAAJ073414,Google Men's Short Sleeve Hero Tee Heather,Apparel,1,15.19,6,Used,0.18,2500,1528.1,8,SALE20,20
16791,F,Chicago,7,36193,21-08-2019,GGOEGAAH034015,Google Men's Vintage Badge Tee Sage,Apparel,1,5.7,6,Clicked,0.18,2500,1528.1,8,SALE20,20
16791,F,Chicago,7,36193,21-08-2019,GGOEGAAH034017,Google Men's Vintage Badge Tee Sage,Apparel,1,5.7,6,Clicked,0.18,2500,1528.1,8,SALE20,20
16791,F,Chicago,7,36193,21-08-2019,GGOEGAAJ032817,Google Men's Long & Lean Tee Charcoal,Apparel,1,6,6,Used,0.18,2500,1528.1,8,SALE20,20
16791,F,Chicago,7,36193,21-08-2019,GGOEGAAQ033915,Google Men's Vintage Badge Tee White,Apparel,1,5.7,6,Used,0.18,2500,1528.1,8,SALE20,20
16791,F,Chicago,7,36193,21-08-2019,GGOEGAAQ033917,Google Men's Vintage Badge Tee White,Apparel,1,5.7,6,Used,0.18,2500,1528.1,8,SALE20,20
16791,F,Chicago,7,36193,21-08-2019,GGOEGAEJ028013,Google Women's Short Sleeve Hero Tee Grey,Apparel,1,5.1,6,Not Used,0.18,2500,1528.1,8,SALE20,20
16791,F,Chicago,7,36193,21-08-2019,GGOEGAEJ028014,Google Women's Short Sleeve Hero Tee Grey,Apparel,1,5.1,6,Clicked,0.18,2500,1528.1,8,SALE20,20
16791,F,Chicago,7,36193,21-08-2019,GGOEGAEJ028015,Google Women's Short Sleeve Hero Tee Grey,Apparel,1,5.1,6,Clicked,0.18,2500,1528.1,8,SALE20,20
16791,F,Chicago,7,36193,21-08-2019,GGOEGAEJ028113,Google Women's Short Sleeve Badge Tee Grey,Apparel,1,5.1,6,Clicked,0.18,2500,1528.1,8,SALE20,20
16791,F,Chicago,7,36193,21-08-2019,GGOEGAEJ028115,Google Women's Short Sleeve Badge Tee Grey,Apparel,1,5.1,6,Used,0.18,2500,1528.1,8,SALE20,20
16791,F,Chicago,7,36193,21-08-2019,GGOEGAEJ028116,Google Women's Short Sleeve Badge Tee Grey,Apparel,2,5.1,6,Clicked,0.18,2500,1528.1,8,SALE20,20
16791,F,Chicago,7,36193,21-08-2019,GGOEGALB034114,Google Women's Vintage Hero Tee Black,Apparel,2,5.7,6,Clicked,0.18,2500,1528.1,8,SALE20,20
16791,F,Chicago,7,36193,21-08-2019,GGOEGALB036515,Google Women's Scoop Neck Tee Black,Apparel,1,6,6,Used,0.18,2500,1528.1,8,SALE20,20
16791,F,Chicago,7,36193,21-08-2019,GGOEGALJ034414,Google Women's Vintage Hero Tee Platinum,Apparel,1,5.7,6,Not Used,0.18,2500,1528.1,8,SALE20,20
16791,F,Chicago,7,36193,21-08-2019,GGOEGALJ034415,Google Women's Vintage Hero Tee Platinum,Apparel,1,5.7,6,Clicked,0.18,2500,1528.1,8,SALE20,20
16791,F,Chicago,7,36193,21-08-2019,GGOEGALJ034417,Google Women's Vintage Hero Tee Platinum,Apparel,1,5.7,6,Used,0.18,2500,1528.1,8,SALE20,20
16791,F,Chicago,7,36206,21-08-2019,GGOEGAAB010514,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1,16.99,6,Clicked,0.18,2500,1528.1,8,SALE20,20
16791,F,Chicago,7,36206,21-08-2019,GGOEGAAB010516,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1,16.99,6,Used,0.18,2500,1528.1,8,SALE20,20
16791,F,Chicago,7,36206,21-08-2019,GGOEGAAR010713,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,1,16.99,6,Clicked,0.18,2500,1528.1,8,SALE20,20
16791,F,Chicago,7,36207,21-08-2019,GGOEAAAL081114,Android Men's Pep Rally Short Sleeve Tee Navy,Apparel,1,9.99,6,Clicked,0.18,2500,1528.1,8,SALE20,20
16791,F,Chicago,7,36207,21-08-2019,GGOEGALB034114,Google Women's Vintage Hero Tee Black,Apparel,1,5.7,6,Used,0.18,2500,1528.1,8,SALE20,20
16791,F,Chicago,7,36207,21-08-2019,GGOEGALL074613,Google Women's Short Sleeve Badge Tee Navy,Apparel,1,8.49,6,Clicked,0.18,2500,1528.1,8,SALE20,20
16791,F,Chicago,7,36207,21-08-2019,GGOEGALP034313,Google Women's Vintage Hero Tee Lavender,Apparel,1,9.49,6,Used,0.18,2500,1528.1,8,SALE20,20
16791,F,Chicago,7,36210,21-08-2019,GGOEGADB057313,Google Men's Lightweight Microfleece Jacket Black,Apparel,1,59.99,6,Clicked,0.18,2500,1528.1,8,SALE20,20
16791,F,Chicago,7,36211,21-08-2019,GGOEGALJ073313,Google Women's Short Sleeve Hero Tee Heather,Apparel,1,15.19,6,Clicked,0.18,2500,1528.1,8,SALE20,20
16791,F,Chicago,7,36211,21-08-2019,GGOEGALJ073314,Google Women's Short Sleeve Hero Tee Heather,Apparel,1,15.19,6,Clicked,0.18,2500,1528.1,8,SALE20,20
16235,M,California,34,36217,21-08-2019,GGOEGAAJ080613,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1,15.99,6,Not Used,0.18,2500,1528.1,8,SALE20,20
